window_start,window_end,symbol,avg_price,total_volume,buy_volume,sell_volume,high,low,open,close
2026-05-06 01:23:50,2026-05-06 01:23:55,ETHUSDT,2371.567258064517,13.001400000000007,12.980300000000009,0.0211,2371.6,2371.54,2371.54,2371.6
2026-05-06 01:23:50,2026-05-06 01:23:55,XRPUSDT,1.4166368421052635,7180.099999999999,32.7,7147.4,1.4167,1.4166,1.4166,1.4166
2026-05-06 01:23:50,2026-05-06 01:23:55,SOLUSDT,86.772,35.661,23.046,12.615,86.78,86.77,86.77,86.78
2026-05-06 01:23:55,2026-05-06 01:24:00,SOLUSDT,86.7825,9.851,9.592999999999998,0.258,86.79,86.78,86.78,86.78
2026-05-06 01:23:55,2026-05-06 01:24:00,ETHUSDT,2371.741957446805,9.38590000000002,9.004300000000017,0.3816,2371.93,2371.59,2371.59,2371.93
2026-05-06 01:23:55,2026-05-06 01:24:00,BTCUSDT,81238.57789215702,0.10411,0.0761300000000001,0.02798,81243.88,81234.86,81234.87,81243.88
2026-05-06 01:24:00,2026-05-06 01:24:05,XRPUSDT,1.4167,64.8,0.0,64.8,1.4167,1.4167,1.4167,1.4167
2026-05-06 01:23:55,2026-05-06 01:24:00,XRPUSDT,1.416666666666667,345.40000000000003,63.10000000000001,282.3,1.4167,1.4166,1.4166,1.4167
2026-05-06 01:23:55,2026-05-06 01:24:00,BNBUSDT,633.505,0.175,0.157,0.018,633.51,633.5,633.51,633.5
2026-05-06 01:24:00,2026-05-06 01:24:05,BTCUSDT,81243.88809523809,0.01521,0.0115199999999999,0.0036899999999999,81243.89,81243.88,81243.89,81243.89
2026-05-06 01:24:00,2026-05-06 01:24:05,BNBUSDT,633.5358260869561,56.84300000000002,55.02500000000001,1.818,633.6,633.5,633.5,633.59
2026-05-06 01:24:00,2026-05-06 01:24:05,SOLUSDT,86.78916666666665,53.168,52.976,0.192,86.79,86.78,86.79,86.79
2026-05-06 01:24:00,2026-05-06 01:24:05,ETHUSDT,2371.9391666666666,0.2400999999999999,0.2247999999999999,0.0153,2371.94,2371.93,2371.94,2371.93
2026-05-06 01:24:10,2026-05-06 01:24:15,SOLUSDT,86.79833333333333,10.2,10.0,0.2,86.8,86.79,86.8,86.79
2026-05-06 01:24:10,2026-05-06 01:24:15,ETHUSDT,2372.7932682926826,1.385299999999997,1.298799999999997,0.0865,2372.96,2372.62,2372.62,2372.96
2026-05-06 01:24:10,2026-05-06 01:24:15,BNBUSDT,633.6027450980393,2.377,0.4430000000000002,1.934,633.63,633.57,633.58,633.63
2026-05-06 01:24:05,2026-05-06 01:24:10,XRPUSDT,1.416909090909091,998.4,998.4,0.0,1.417,1.4168,1.4168,1.417
2026-05-06 01:24:05,2026-05-06 01:24:10,SOLUSDT,86.78959999999998,19.364,18.717,0.647,86.79,86.78,86.78,86.79
2026-05-06 01:24:10,2026-05-06 01:24:15,XRPUSDT,1.4171368421052637,181.5,181.5,0.0,1.4172,1.4171,1.4171,1.4172
2026-05-06 01:24:05,2026-05-06 01:24:10,BTCUSDT,81244.65068493148,0.10667,0.09602,0.01065,81247.55,81243.88,81243.88,81247.54
2026-05-06 01:24:10,2026-05-06 01:24:15,BTCUSDT,81252.7273404256,0.1854499999999999,0.1655299999999999,0.01992,81258.16,81247.55,81247.55,81258.15
2026-05-06 01:24:05,2026-05-06 01:24:10,ETHUSDT,2372.281002506263,4.443299999999995,4.417099999999995,0.0261999999999999,2372.61,2371.94,2371.94,2372.61
2026-05-06 01:24:05,2026-05-06 01:24:10,BNBUSDT,633.5767647058823,5.603999999999998,0.11,5.493999999999999,633.59,633.57,633.59,633.58
2026-05-06 01:24:15,2026-05-06 01:24:20,SOLUSDT,86.82357142857146,834.179,829.806,4.373,86.85,86.8,86.8,86.84
2026-05-06 01:24:15,2026-05-06 01:24:20,ETHUSDT,2373.277017114914,20.7559,19.955800000000004,0.8001,2373.8,2372.96,2372.96,2373.77
